TaxonomyID	TaxonomyName	TaxonomyRank	G3825-1.BBH.direct.counts	G3825-1.BBH.direct.percentage	G3825-1.BBH.cumulative.counts	G3825-1.BBH.cumulative.percentage	G3825-1.LCA.direct.counts	G3825-1.LCA.direct.percentage	G3825-1.LCA.cumulative.counts	G3825-1.LCA.cumulative.percentage
624029	Pseudomonas sp. UST050418-611	species	1	3.96E-05	1	3.96E-05	0	0	0	0
29404	Microlunatus	genus	0	0	13	5.15E-04	0	0	0	0
334424	Hymenobacter rigui	species	1	3.96E-05	1	3.96E-05	0	0	0	0
417356	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
422310	Chryseobacterium sp. 'TS IW 15'	species	1	3.96E-05	1	3.96E-05	0	0	0	0
39779	unclassified Clostridiales (miscellaneous)	no rank	0	0	8	3.17E-04	0	0	0	0
1378	Gemella	genus	0	0	36	0.001425572	5	1.98E-04	8	3.17E-04
198440	environmental samples	no rank	0	0	30	0.001187976	0	0	0	0
65119	environmental samples	no rank	0	0	97	0.003841123	0	0	0	0
114072	unclassified Streptosporangiaceae	no rank	0	0	1	3.96E-05	0	0	0	0
213483	Bdellovibrionaceae	family	0	0	4	1.58E-04	0	0	0	0
491147	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
903894	Acinetobacter baumannii OIFC189	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
1270	Micrococcus luteus	species	30	0.001187976	30	0.001187976	0	0	0	0
692320	Bacillus sp. S110(3)-1	species	6	2.38E-04	6	2.38E-04	0	0	0	0
32069	Aquificales	order	0	0	1	3.96E-05	0	0	0	0
1034868	Nocardiopsis sp. AH19	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1485	Clostridium	genus	0	0	70	0.002771945	5	1.98E-04	5	1.98E-04
505910	Paenibacillus sp. SMCC G938	species	15	5.94E-04	15	5.94E-04	0	0	0	0
1050115	Streptomyces sp. KSR88S16	species	2	7.92E-05	2	7.92E-05	0	0	0	0
414371	Aureimonas	genus	0	0	13	5.15E-04	0	0	0	0
155911	uncultured Nitrobacter sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1097514	Scytonema sp. LCRSM-5207	species	2	7.92E-05	2	7.92E-05	0	0	0	0
159267	uncultured Fusobacterium sp.	species	5	1.98E-04	5	1.98E-04	1	3.96E-05	1	3.96E-05
418000	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1191515	Ornithinibacter	no rank	0	0	3	1.19E-04	0	0	0	0
114706	uncultured Acidobacterium sp.	species	8	3.17E-04	8	3.17E-04	0	0	0	0
658061	Candidatus Koribacter	genus	0	0	2	7.92E-05	0	0	0	0
571978	Psychromonas sp. EM0411	species	1	3.96E-05	1	3.96E-05	0	0	0	0
405720	Sphingobacterium sp. 4H3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
267894	Psychromonadaceae	family	0	0	5	1.98E-04	0	0	2	7.92E-05
219185	uncultured Malonomonas sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
195042	uncultured Moraxellaceae bacterium	species	4	1.58E-04	4	1.58E-04	0	0	0	0
47920	Acidovorax delafieldii	species	2	7.92E-05	2	7.92E-05	0	0	0	0
748195	Rhizobium sp. AULS-R5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1155742	cf. Symploca sp. NAC 12/21/08-3	species	11	4.36E-04	11	4.36E-04	0	0	0	0
522599	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
88601	environmental samples	no rank	0	0	119	0.004712306	0	0	1	3.96E-05
575418	uncultured Silanimonas sp.	species	25	9.90E-04	25	9.90E-04	0	0	0	0
866296	Pseudomonas sp. MO.22	species	1	3.96E-05	1	3.96E-05	0	0	0	0
218021	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
135625	Pasteurellales	order	0	0	60	0.002375953	0	0	17	6.73E-04
1081116	Actinomycetales bacterium PE-RO9-1	species	2	7.92E-05	2	7.92E-05	0	0	0	0
543053	uncultured Mitsuaria sp.	species	12	4.75E-04	12	4.75E-04	0	0	0	0
1079	Blastochloris viridis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
13687	Sphingomonas	genus	0	0	59	0.002336353	17	6.73E-04	17	6.73E-04
29397	Lactobacillus delbrueckii subsp. lactis	subspecies	96	0.003801524	97	0.003841123	1	3.96E-05	1	3.96E-05
44257	anaerobic thermophile IC-BH	species	1	3.96E-05	1	3.96E-05	0	0	0	0
331629	uncultured Peptostreptococcaceae bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
160237	uncultured Zoogloea sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
28174	Vibrio ordalii	species	0	0	1	3.96E-05	0	0	0	0
40117	Nitrospirae	phylum	0	0	11	4.36E-04	0	0	0	0
53246	Pseudoalteromonas	genus	0	0	7	2.77E-04	0	0	0	0
331654	Alkalibacillus	genus	0	0	2	7.92E-05	0	0	0	0
338953	environmental samples	no rank	0	0	20	7.92E-04	0	0	2	7.92E-05
114711	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
105352	Anabaena bergii	species	0	0	55	0.002177956	32	0.001267175	32	0.001267175
1851	Saccharomonospora	genus	0	0	1	3.96E-05	0	0	0	0
316612	Methylibium	genus	0	0	14	5.54E-04	0	0	0	0
568104	Kribbia sp. AB9	species	6	2.38E-04	6	2.38E-04	0	0	0	0
395355	uncultured Bdellovibrionales bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
84999	Coriobacteriales	order	0	0	9	3.56E-04	0	0	4	1.58E-04
1130417	Actinomadura sp. 1g12710	species	2	7.92E-05	2	7.92E-05	0	0	0	0
211930	uncultured Polyangium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1224298	Dermacoccus sp. D2.1	species	15	5.94E-04	15	5.94E-04	0	0	0	0
1048431	Methylobacterium sp. GFX4	species	2	7.92E-05	2	7.92E-05	0	0	0	0
29378	Staphylococcus arlettae	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1151647	Erysipelotrichaceae bacterium canine oral taxon 317	species	5	1.98E-04	5	1.98E-04	0	0	0	0
1827	Rhodococcus	genus	0	0	224	0.008870223	68	0.002692746	69	0.002732345
208215	Parvularcula	genus	0	0	1	3.96E-05	0	0	0	0
694020	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
364316	Verminephrobacter	genus	0	0	1	3.96E-05	0	0	0	0
67572	Psychromonas	genus	0	0	5	1.98E-04	2	7.92E-05	2	7.92E-05
253830	uncultured Myxococcales bacterium	species	6	2.38E-04	6	2.38E-04	0	0	0	0
158788	environmental samples	no rank	0	0	32	0.001267175	0	0	1	3.96E-05
223186	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
42448	Anaerobranca horikoshii	species	1	3.96E-05	1	3.96E-05	0	0	0	0
152831	uncultured Xanthomonas sp.	species	6	2.38E-04	6	2.38E-04	0	0	0	0
234292	unclassified Streptomycetaceae	no rank	0	0	203	0.008038639	0	0	0	0
1154766	Brasilonema tolantongensis str. Tolantongo	no rank	6	2.38E-04	6	2.38E-04	0	0	0	0
505745	Nostoc sp. LCR21	species	1	3.96E-05	1	3.96E-05	0	0	0	0
259012	environmental samples	no rank	0	0	2	7.92E-05	0	0	4	1.58E-04
100235	uncultured actinomycete	species	26	0.001029579	26	0.001029579	0	0	0	0
220064	Pseudomonas sp. NN018594	species	1	3.96E-05	1	3.96E-05	0	0	0	0
165186	uncultured Ruminococcus sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
90270	Xanthomonas gardneri	species	2	7.92E-05	2	7.92E-05	0	0	0	0
120549	Lactobacillus sp. KC45a	species	13	5.15E-04	13	5.15E-04	0	0	0	0
865381	Bacillus sp. SC38(2010)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
543022	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
886832	Isosphaera sp. Io3-1	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1177947	Roseomonas sp. HPCKc-25	species	38	0.00150477	38	0.00150477	0	0	0	0
236266	Flavobacteriaceae bacterium 'BSE RB 01'	species	1	3.96E-05	1	3.96E-05	0	0	0	0
725926	uncultured Bifidobacteriaceae bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
2057	Sphaerobacter thermophilus	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1034798	Actinosynnemataceae bacterium YIM 75728	species	2	7.92E-05	2	7.92E-05	0	0	0	0
62667	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
447715	Mastigocladus laminosus SAG 4.84	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
34069	Telluria	genus	0	0	1	3.96E-05	0	0	0	0
910544	Shinella sp. DR33	species	1	3.96E-05	1	3.96E-05	0	0	0	0
120831	Dyadobacter	genus	0	0	6	2.38E-04	0	0	0	0
102279	aquatic bacterium RUB_NH4_6	species	1	3.96E-05	1	3.96E-05	0	0	0	0
882045	Cuspidothrix	genus	0	0	1	3.96E-05	0	0	1	3.96E-05
217511	Fulvimarina pelagi	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1170049	Cellulomonas sp. L1951	species	2	7.92E-05	2	7.92E-05	0	0	0	0
630515	Microlunatus soli	species	2	7.92E-05	2	7.92E-05	0	0	0	0
174324	uncultured Chlamydiales bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
543113	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
44765	unclassified Chlorobi	no rank	0	0	8	3.17E-04	0	0	0	0
265975	Oribacterium	genus	0	0	2	7.92E-05	0	0	0	0
305354	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
218638	environmental samples	no rank	0	0	64	0.002534349	0	0	0	0
712676	Streptococcus sp. oral taxon E78	species	2	7.92E-05	2	7.92E-05	0	0	0	0
125287	Ornithinimicrobium	genus	0	0	8	3.17E-04	0	0	0	0
83684	Lactobacillus delbrueckii subsp. delbrueckii	subspecies	3	1.19E-04	3	1.19E-04	0	0	0	0
44887	unclassified Oscillatoriales	no rank	0	0	4	1.58E-04	0	0	0	0
293302	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
95757	environmental samples	no rank	0	0	9	3.56E-04	0	0	0	0
1215910	Chloroflexus sp. enrichment culture clone phylotype P22	species	1	3.96E-05	1	3.96E-05	0	0	0	0
53387	Friedmanniella	genus	0	0	3	1.19E-04	2	7.92E-05	2	7.92E-05
1179358	Pseudomonas sp. AMF3089	species	1	3.96E-05	1	3.96E-05	0	0	0	0
780	Rickettsia	genus	0	0	1	3.96E-05	0	0	0	0
1509	Clostridium sporogenes	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1158389	Deinococcus sp. 9PNM-3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
107320	Micrococcus sp. SMCC ZAT351	species	2	7.92E-05	2	7.92E-05	0	0	0	0
521003	Collinsella intestinalis DSM 13280	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
882047	Cuspidothrix issatschenkoi PMC210.03	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
931997	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
712364	Leptotrichia sp. oral taxon 392	species	2	7.92E-05	2	7.92E-05	0	0	0	0
483751	Rhizobium sp. DASA12010	species	12	4.75E-04	12	4.75E-04	0	0	0	0
99260	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
37452	unclassified Bacteroidetes (miscellaneous)	no rank	0	0	1	3.96E-05	0	0	0	0
291645	Bacteroides nordii	species	2	7.92E-05	2	7.92E-05	0	0	0	0
84086	unclassified Firmicutes sensu stricto (miscellaneous)	no rank	0	0	2	7.92E-05	0	0	0	0
543	Enterobacteriaceae	family	0	0	66	0.002613548	1	3.96E-05	4	1.58E-04
55080	Brevibacillus	genus	0	0	3	1.19E-04	0	0	0	0
89293	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
206045	Vulcanithermus mediatlanticus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
328008	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
201382	Pseudomonas sp. A-01	species	1	3.96E-05	1	3.96E-05	0	0	0	0
50559	environmental samples	no rank	0	0	26	0.001029579	0	0	2	7.92E-05
189673	environmental samples	no rank	0	0	1	3.96E-05	0	0	2	7.92E-05
363636	Pseudomonas sp. OC-A5-16	species	2	7.92E-05	2	7.92E-05	0	0	0	0
443103	Methylobacterium sp. 24-448	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1084584	Aquicella sp. enrichment culture clone B21	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135062	environmental samples	no rank	0	0	44	0.001742365	0	0	0	0
1041841	Nostoc sp. LZ2.21SOIL	species	1	3.96E-05	1	3.96E-05	0	0	0	0
701138	Propionibacterium sp. oral clone 9-13	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1166187	Methylobacterium sp. S6-729	species	2	7.92E-05	2	7.92E-05	0	0	0	0
904944	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
35810	Erythromicrobium	genus	0	0	3	1.19E-04	0	0	0	0
395354	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
13159	Mycoplana	genus	0	0	2	7.92E-05	0	0	0	0
278064	uncultured Dialister sp.	species	46	0.001821564	46	0.001821564	0	0	0	0
575449	uncultured Hydrogenophilales bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
242828	uncultured Janthinobacterium sp.	species	8	3.17E-04	8	3.17E-04	0	0	0	0
457085	Rhodococcus sp. 'Iso St 1'	species	10	3.96E-04	10	3.96E-04	0	0	0	0
520145	Pseudomonas sp. CHN16	species	4	1.58E-04	4	1.58E-04	0	0	0	0
68286	Streptomyces zaomyceticus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
914	Nitrosomonas	genus	0	0	1	3.96E-05	0	0	0	0
117712	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
747610	Pseudomonas sp. 13(2010)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
89018	Oleomonas sagaranensis	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1282	Staphylococcus epidermidis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
204441	Rhodospirillales	order	0	0	560	0.022175557	4	1.58E-04	222	0.008791024
661652	Aestuariibacter sp. PaD1.07	species	1	3.96E-05	1	3.96E-05	0	0	0	0
40298	unclassified Bacillales (miscellaneous)	no rank	0	0	1	3.96E-05	0	0	0	0
1079047	Mycobacterium sp. R5	species	7	2.77E-04	7	2.77E-04	0	0	0	0
768475	Alcanivorax sp. GI-CMST1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
184210	uncultured Leptospirillum sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
90877	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
384218	Mycobacteriaceae bacterium KVD-1894-11	species	1	3.96E-05	1	3.96E-05	0	0	0	0
390515	uncultured Frateuria sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1167922	Sphingomonas sp. F23	species	1	3.96E-05	1	3.96E-05	0	0	0	0
239745	uncultured Desulfobulbus sp.	species	14	5.54E-04	14	5.54E-04	0	0	0	0
1663	Arthrobacter	genus	0	0	65	0.002573949	2	7.92E-05	3	1.19E-04
167965	uncultured Termite group 1 bacterium	species	5	1.98E-04	5	1.98E-04	0	0	0	0
84998	Coriobacteridae	subclass	0	0	9	3.56E-04	0	0	4	1.58E-04
123	Pirellula	genus	0	0	8	3.17E-04	0	0	0	0
1219577	Gordonia sp. ETERI_1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135103	Dolichospermum macrosporum	species	3	1.19E-04	3	1.19E-04	0	0	0	0
171953	uncultured Acidobacteria bacterium	species	187	0.007405052	187	0.007405052	3	1.19E-04	3	1.19E-04
126	Planctomycetaceae	family	0	0	23	9.11E-04	0	0	18	7.13E-04
127736	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
493203	Phormidium sp. B-Tom	species	2	7.92E-05	2	7.92E-05	0	0	0	0
189395	Xanthomonas axonopodis pv. aurantifolii	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
224209	uncultured Bacilli bacterium	species	846	0.03350093	846	0.03350093	2	7.92E-05	2	7.92E-05
417745	Shinella kummerowiae	species	3	1.19E-04	3	1.19E-04	0	0	0	0
197503	environmental samples	no rank	0	0	11	4.36E-04	0	0	0	0
495814	gamma proteobacterium Jbg49	species	3	1.19E-04	3	1.19E-04	0	0	0	0
107642	environmental samples	no rank	0	0	95	0.003761925	0	0	0	0
712622	Streptococcus sp. oral taxon 058	species	1	3.96E-05	1	3.96E-05	0	0	0	0
487341	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1185813	Pantoea sp. enrichment culture clone WW1_38	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1177228	Corynebacterium sp. C413-B	species	1	3.96E-05	1	3.96E-05	0	0	0	0
218056	uncultured Turicella sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1168321	Gordonia sp. HEXBA05	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1109007	Staphylococcaceae bacterium H17	species	85	0.003365933	85	0.003365933	0	0	0	0
372458	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
544580	Actinomyces oris	species	1	3.96E-05	1	3.96E-05	0	0	0	0
105612	Lactobacillus algidus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
134224	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
129701	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
28031	Lysinibacillus fusiformis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
59282	Blastochloris	genus	0	0	1	3.96E-05	0	0	0	0
117745	environmental samples	no rank	0	0	9	3.56E-04	0	0	2	7.92E-05
1113617	Paenibacillus sp. NBRC 13637	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1191486	Methylobacterium sp. DLS-NS9	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1147855	cyanobacterium enrichment culture clone 2_4_2.3.2_D04-T7	species	7	2.77E-04	7	2.77E-04	0	0	0	0
655184	SUP05 cluster	no rank	0	0	3	1.19E-04	0	0	0	0
312063	Azohydromonas	genus	0	0	1	3.96E-05	0	0	0	0
325789	Streptococcus sp. oral clone ASCB12	species	48	0.001900762	48	0.001900762	0	0	0	0
873565	Diplorickettsia	genus	0	0	1	3.96E-05	0	0	0	0
633392	Iamiaceae	family	0	0	2	7.92E-05	0	0	0	0
106589	Cupriavidus	genus	0	0	3	1.19E-04	0	0	0	0
1193742	Actinomycetales bacterium AA1508	species	1	3.96E-05	1	3.96E-05	0	0	0	0
311547	uncultured Dolosigranulum sp.	species	6	2.38E-04	6	2.38E-04	0	0	0	0
34007	Paracoccus versutus	species	3	1.19E-04	3	1.19E-04	0	0	0	0
200451	Pseudomonas poae	species	3	1.19E-04	3	1.19E-04	0	0	0	0
32045	unclassified Proteobacteria	no rank	0	0	42	0.001663167	0	0	0	0
139021	Dietzia psychralcaliphila	species	2	7.92E-05	2	7.92E-05	0	0	0	0
50609	environmental samples	no rank	0	0	110	0.004355913	0	0	0	0
171552	Prevotellaceae	family	0	0	47	0.001861163	6	2.38E-04	30	0.001187976
167963	unclassified Chloroflexi	no rank	0	0	7	2.77E-04	0	0	0	0
600324	Methylobacterium sp. 5b.1.1	species	7	2.77E-04	7	2.77E-04	0	0	0	0
712511	Pseudomonas sp. oral taxon C61	species	1	3.96E-05	1	3.96E-05	0	0	0	0
518125	Anabaena iyengarii RPAN5	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
81684	unclassified Proteobacteria (miscellaneous)	no rank	0	0	1	3.96E-05	0	0	0	0
1071724	Bacillus sp. T	species	1	3.96E-05	1	3.96E-05	0	0	0	0
28216	Betaproteobacteria	class	0	0	994	0.039361613	270	0.010691786	370	0.014651707
268156	Pseudophormidium	genus	0	0	2	7.92E-05	0	0	0	0
159274	uncultured Porphyromonas sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
45242	Capnocytophaga granulosa	species	7	2.77E-04	7	2.77E-04	0	0	0	0
904945	uncultured Cloacibacterium sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
157277	uncultured Agrobacterium sp.	species	13	5.15E-04	13	5.15E-04	0	0	0	0
158836	Enterobacter hormaechei	species	2	7.92E-05	2	7.92E-05	0	0	0	0
43988	Cyanothece	genus	0	0	19	7.52E-04	0	0	0	0
84374	environmental samples	no rank	0	0	12	4.75E-04	0	0	0	0
1112103	Pseudanabaena galeata	species	0	0	15	5.94E-04	0	0	0	0
200940	Thermodesulfobacteria	phylum	0	0	1	3.96E-05	0	0	0	0
981607	uncultured Oceaniserpentilla sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
367282	Deinococcus yunweiensis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
67757	unclassified Pasteurellaceae	no rank	0	0	3	1.19E-04	0	0	0	0
1179800	Staphylococcus sp. NAIP9R	species	1	3.96E-05	1	3.96E-05	0	0	0	0
970	Selenomonas	genus	0	0	284	0.011246175	1	3.96E-05	2	7.92E-05
262076	Marinobacter flavimaris	species	1	3.96E-05	1	3.96E-05	0	0	0	0
876861	Synergistetes oral clone 03 5 D05	species	85	0.003365933	85	0.003365933	0	0	0	0
1007166	Pseudomonas sp. Wr1E04	species	2	7.92E-05	2	7.92E-05	0	0	0	0
257457	uncultured Propionibacteriaceae bacterium	species	47	0.001861163	47	0.001861163	0	0	0	0
132605	Limnothrix	genus	0	0	1	3.96E-05	0	0	0	0
331525	Kribbia	genus	0	0	6	2.38E-04	0	0	0	0
945751	Leptolyngbya sp. LEGE 06188	species	3	1.19E-04	3	1.19E-04	0	0	0	0
264677	Dolichospermum mucosum	species	0	0	1	3.96E-05	0	0	0	0
188711	Thermodesulfobacteriaceae	family	0	0	1	3.96E-05	0	0	0	0
2012	Thermomonosporaceae	family	0	0	8	3.17E-04	0	0	0	0
995070	Nocardiopsis sp. H28	species	1	3.96E-05	1	3.96E-05	0	0	0	0
577589	uncultured Brucella sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1000562	Streptococcus phocae C-4	no rank	4	1.58E-04	4	1.58E-04	0	0	0	0
1390	Bacillus amyloliquefaciens	species	0	0	0	0	1	3.96E-05	1	3.96E-05
795747	Ignavibacteria	class	0	0	1	3.96E-05	0	0	0	0
1582	Lactobacillus casei	species	94	0.003722326	94	0.003722326	0	0	0	0
281273	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1151061	Tsukamurella sp. 1534	species	2	7.92E-05	2	7.92E-05	0	0	0	0
45456	unclassified Deltaproteobacteria	no rank	0	0	1	3.96E-05	0	0	0	0
47936	environmental samples	no rank	0	0	272	0.010770985	0	0	10	3.96E-04
117771	environmental samples	no rank	0	0	7	2.77E-04	0	0	0	0
63132	Geitlerinema	genus	0	0	1	3.96E-05	0	0	0	0
113	Gemmata	genus	0	0	1	3.96E-05	0	0	0	0
89374	Saprospiraceae	family	0	0	1	3.96E-05	0	0	0	0
131546	environmental samples	no rank	0	0	17	6.73E-04	0	0	1	3.96E-05
189775	Thermomicrobia	class	0	0	95	0.003761925	1	3.96E-05	6	2.38E-04
1079825	Pseudomonas sp. P63(2011)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
285	Comamonas testosteroni	species	2	7.92E-05	2	7.92E-05	0	0	0	0
117481	uncultured sludge bacterium A37	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1069897	Nocardioidaceae bacterium 23715	species	1	3.96E-05	1	3.96E-05	0	0	0	0
384763	environmental samples	no rank	0	0	17	6.73E-04	0	0	1	3.96E-05
170616	uncultured Halomicronema sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
40751	Thioploca	genus	0	0	1	3.96E-05	0	0	0	0
316083	uncultured Chelatococcus sp.	species	5	1.98E-04	5	1.98E-04	0	0	0	0
499802	uncultured Fulvimarina sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
68298	Syntrophomonadaceae	family	0	0	4	1.58E-04	0	0	0	0
186814	Thermoanaerobacteraceae	family	0	0	4	1.58E-04	0	0	0	0
641823	Rhodococcus sp. LB7	species	9	3.56E-04	9	3.56E-04	0	0	0	0
100234	uncultured Verrucomicrobiales bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
694021	uncultured Sinobacteraceae bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
671417	Treponema sp. S	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1328	Streptococcus anginosus	species	3	1.19E-04	3	1.19E-04	1	3.96E-05	1	3.96E-05
1010762	Pseudomonas sp. BLH-5E4	species	1	3.96E-05	1	3.96E-05	0	0	0	0
197505	uncultured Ectothiorhodospiraceae bacterium	species	17	6.73E-04	17	6.73E-04	0	0	0	0
261012	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
840	Prevotella loescheii	species	7	2.77E-04	7	2.77E-04	0	0	0	0
69666	Caulobacter mirabilis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1170057	Dermacoccus sp. P3708	species	4	1.58E-04	4	1.58E-04	0	0	0	0
2060	Tsukamurella	genus	0	0	6	2.38E-04	4	1.58E-04	4	1.58E-04
499851	Phormidium cf. irriguum CCALA 759	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
134262	Streptococcus mitis bv. 2	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
401458	Microbacterium sp. FNE36	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1115006	Pseudomonas sp. DPs-10	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1760	Actinobacteria	class	0	0	3651	0.14457671	1052	0.041658367	1721	0.068150238
75787	Rhodocyclaceae	family	0	0	99	0.003920322	0	0	3	1.19E-04
929216	Mycobacterium sp. shui1-22	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1136274	Methylobacterium sp. P9-52	species	14	5.54E-04	14	5.54E-04	0	0	0	0
156588	uncultured Verrucomicrobia bacterium	species	22	8.71E-04	22	8.71E-04	0	0	0	0
16	Methylophilus	genus	0	0	2	7.92E-05	0	0	0	0
82345	Ornithinicoccus	genus	0	0	2	7.92E-05	0	0	0	0
238199	uncultured Methylobacteriaceae bacterium	species	8	3.17E-04	8	3.17E-04	0	0	0	0
285729	Fusobacterium canifelinum	species	1	3.96E-05	1	3.96E-05	0	0	0	0
541003	uncultured Ruminococcaceae bacterium	species	5	1.98E-04	5	1.98E-04	0	0	0	0
259951	uncultured Cyanothece sp.	species	18	7.13E-04	18	7.13E-04	0	0	0	0
556	Erwinia chrysanthemi	species	4	1.58E-04	4	1.58E-04	0	0	0	0
65755	unidentified rumen bacterium JW26	species	1	3.96E-05	1	3.96E-05	0	0	0	0
318420	environmental samples	no rank	0	0	49	0.001940361	0	0	0	0
211920	uncultured Marmoricola sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
503927	Lactobacillus sp. N4-9	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1107859	Candidatus Halomonas phosphatis	species	6	2.38E-04	6	2.38E-04	0	0	0	0
48736	Ralstonia	genus	0	0	61	0.002415552	13	5.15E-04	17	6.73E-04
1152	Pseudanabaena	genus	0	0	15	5.94E-04	0	0	0	0
1784	Mycobacterium simiae	species	4	1.58E-04	4	1.58E-04	0	0	0	0
520306	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
435288	uncultured Sanguibacter sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
218538	Dialister invisus	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1314	Streptococcus pyogenes	species	0	0	0	0	1	3.96E-05	1	3.96E-05
29580	Janthinobacterium	genus	0	0	9	3.56E-04	0	0	0	0
